cc1	geoname_id1	cc2	geoname_id2	n
MM	1298824	LA	1653316	1
MM	1298824	MM	1284952	2
MM	1298824	MM	1299154	3
MM	1298824	MM	1302638	1
MM	1298824	MM	1308242	1
MM	1298824	MM	1308465	3
MM	1298824	MM	1308522	1
MM	1298824	MM	1309233	1
MM	1298824	MM	1309289	1
MM	1298824	MM	1309793	1
MM	1298824	MM	1311874	6
MM	1298824	MM	1312609	1
MM	1298824	MM	1325211	2
MM	1298824	MM	1325814	1
MM	1298824	MM	6611854	9
MM	1298824	MY	1732891	1
MM	1298824	MY	1733432	1
MM	1298824	MY	1734759	1
MM	1298824	MY	1735106	3
MM	1298824	MY	1735161	7
MM	1298824	MY	1735195	1
MM	1298824	MY	1735634	1
MM	1298824	MY	1737486	1
MM	1298824	MY	6697380	1
MM	1298824	PH	1679432	1
MM	1298824	PH	1692192	1
MM	1298824	PH	1699076	1
MM	1298824	PH	1701668	4
MM	1298824	PH	1705536	1
MM	1298824	PH	1717512	2
MM	1298824	PH	1717641	1
MM	1298824	PH	1731752	1
MM	1298824	PH	1966087	1
MM	1298824	SG	1880252	10
MM	1298824	TH	1150515	1
MM	1298824	TH	1150965	1
MM	1298824	TH	1152188	1
MM	1298824	TH	1153671	2
MM	1298824	TH	1606239	1
MM	1298824	TH	1607708	1
MM	1298824	TH	1607983	1
MM	1298824	TH	1608133	3
MM	1298824	TH	1608534	2
MM	1298824	TH	1608902	1
MM	1298824	TH	1609350	38
MM	1298824	TH	1609776	2
MM	1298824	TH	1610780	1
MM	1298824	VN	1566083	5
MM	1298824	VN	1572151	1
MM	1298824	VN	1581130	11
MM	1298824	VN	1584658	1
MM	1298824	VN	1586203	1
MM	1299154	MM	1298824	3
MM	1299154	MM	1308465	2
MM	1299154	MM	1309937	1
MM	1299154	MM	1325211	1
MM	1299154	TH	1609350	1
MM	1302638	MM	1298824	1
MM	1302638	MM	1309289	1
MM	1307741	MM	1311874	1
MM	1307741	TH	1150490	1
MM	1307835	MM	1309793	1
MM	1308242	MM	1298824	1
MM	1308465	MM	1298824	3
MM	1308465	MM	1299154	2
MM	1308465	MY	1732891	1
MM	1308465	TH	1606147	1
MM	1308465	VN	1572151	1
MM	1308522	MM	1298824	1
MM	1309233	MM	1298824	1
MM	1309289	MM	1298824	1
MM	1309289	MM	1302638	1
MM	1309793	MM	1298824	1
MM	1309793	MM	1307835	1
MM	1309793	MM	1311874	1
MM	1309937	MM	1299154	1
MM	1309937	MM	1311874	2
MM	1309937	MM	1325211	2
MM	1309937	MM	6611854	1
MM	1309937	TH	1609350	1
MM	1311874	ID	1633419	1
MM	1311874	LA	1651944	2
MM	1311874	MM	1298824	6
MM	1311874	MM	1307741	1
MM	1311874	MM	1309793	1
MM	1311874	MM	1309937	2
MM	1311874	MM	6611854	1
MM	1311874	SG	1880252	1
MM	1311874	TH	1610780	1
MM	1311874	VN	1581130	1
MM	1312609	MM	1298824	1
MM	1312609	MY	1735227	1
MM	1320973	MM	1284846	1
MM	1325211	KH	1821306	1
MM	1325211	MM	1298824	2
MM	1325211	MM	1299154	1
MM	1325211	MM	1309937	2
MM	1325211	TH	1606147	1
MM	1325211	TH	1609350	2
MM	1325211	TH	1610780	1
MM	1325814	MM	1298824	1
MM	1328421	MM	6611854	1
MM	1328868	TH	1152473	1
MM	1328868	TH	1609350	1
MM	6611854	ID	1642911	2
MM	6611854	ID	6399943	1
MM	6611854	KH	1821306	2
MM	6611854	LA	1651944	1
MM	6611854	MM	1295765	1
MM	6611854	MM	1298824	9
MM	6611854	MM	1309937	1
MM	6611854	MM	1311874	1
MM	6611854	MM	1328421	1
MM	6611854	MY	1732891	1
MM	6611854	MY	6697380	1
MM	6611854	PH	1699076	1
MM	6611854	PH	1705536	2
MM	6611854	PH	1717641	1
MM	6611854	SG	1880252	1
MM	6611854	TH	1153671	1
MM	6611854	TH	1604870	1
MM	6611854	TH	1606147	1
MM	6611854	TH	1607983	1
MM	6611854	TH	1608133	3
MM	6611854	TH	1608534	4
MM	6611854	TH	1609350	6
MM	6611854	TH	1609776	1
MM	6611854	TH	1610445	1
MM	6611854	VN	1581130	2
MY	1222396	MY	1735161	1
MY	1222396	MY	1736326	1
MY	1222396	VN	1581130	1
MY	1732551	MY	1735086	1
MY	1732672	MY	1732687	1
MY	1732672	MY	1732891	2
MY	1732672	MY	1735106	1
MY	1732672	MY	1735161	2
MY	1732672	MY	6930887	1
MY	1732687	ID	1642911	1
MY	1732687	MY	1732672	1
MY	1732687	MY	1732752	8
MY	1732687	MY	1732869	1
MY	1732687	MY	1732891	3
MY	1732687	MY	1733432	1
MY	1732687	MY	1733664	1
MY	1732687	MY	1734705	2
MY	1732687	MY	1734797	1
MY	1732687	MY	1734804	1
MY	1732687	MY	1735161	4
MY	1732687	MY	1736376	1
MY	1732687	MY	1777077	1
MY	1732698	MY	1734705	1
MY	1732698	MY	1734777	1
MY	1732698	MY	1734797	2
MY	1732698	MY	1735195	1
MY	1732709	MY	1735086	1
MY	1732750	MY	1732903	1
MY	1732752	BN	1820906	6
MY	1732752	ID	1214944	1
MY	1732752	ID	1215502	4
MY	1732752	ID	1621177	7
MY	1732752	ID	1624917	5
MY	1732752	ID	1625084	3
MY	1732752	ID	1625822	13
MY	1732752	ID	1627896	11
MY	1732752	ID	1629001	1
MY	1732752	ID	1630328	6
MY	1732752	ID	1630789	3
MY	1732752	ID	1631761	6
MY	1732752	ID	1633070	1
MY	1732752	ID	1633419	5
MY	1732752	ID	1635141	1
MY	1732752	ID	1636722	1
MY	1732752	ID	1642911	6
MY	1732752	ID	1643089	1
MY	1732752	ID	1647003	1
MY	1732752	ID	1648473	1
MY	1732752	ID	1650357	9
MY	1732752	ID	1899381	1
MY	1732752	ID	2010985	1
MY	1732752	ID	6403712	2
MY	1732752	ID	6702377	1
MY	1732752	ID	6724338	1
MY	1732752	ID	6839027	1
MY	1732752	ID	6840919	1
MY	1732752	ID	8362798	2
MY	1732752	MY	1732687	8
MY	1732752	MY	1732846	1
MY	1732752	MY	1732891	234
MY	1732752	MY	1732892	3
MY	1732752	MY	1732903	22
MY	1732752	MY	1732905	2
MY	1732752	MY	1733359	1
MY	1732752	MY	1733432	2
MY	1732752	MY	1733664	8
MY	1732752	MY	1734096	2
MY	1732752	MY	1734393	5
MY	1732752	MY	1734586	1
MY	1732752	MY	1734634	7
MY	1732752	MY	1734705	14
MY	1732752	MY	1734748	4
MY	1732752	MY	1734753	1
MY	1732752	MY	1734759	43
MY	1732752	MY	1734777	1
MY	1732752	MY	1734797	27
MY	1732752	MY	1734810	7
MY	1732752	MY	1734841	4
MY	1732752	MY	1735076	1
MY	1732752	MY	1735086	3
MY	1732752	MY	1735106	39
MY	1732752	MY	1735153	2
MY	1732752	MY	1735158	5
MY	1732752	MY	1735160	16
MY	1732752	MY	1735161	211
MY	1732752	MY	1735162	3
MY	1732752	MY	1735168	1
MY	1732752	MY	1735195	16
MY	1732752	MY	1735227	8
MY	1732752	MY	1735244	41
MY	1732752	MY	1735265	1
MY	1732752	MY	1735268	1
MY	1732752	MY	1735274	8
MY	1732752	MY	1735436	4
MY	1732752	MY	1735634	1
MY	1732752	MY	1735902	2
MY	1732752	MY	1736278	36
MY	1732752	MY	1736286	2
MY	1732752	MY	1736309	3
MY	1732752	MY	1736326	1
MY	1732752	MY	1736376	2
MY	1732752	MY	1738050	1
MY	1732752	MY	1744246	1
MY	1732752	MY	1744366	4
MY	1732752	MY	1744367	2
MY	1732752	MY	1760605	1
MY	1732752	MY	1768409	3
MY	1732752	MY	1771287	2
MY	1732752	MY	1777077	1
MY	1732752	MY	1778252	1
MY	1732752	MY	1781917	2
MY	1732752	MY	1888074	1
MY	1732752	MY	6697380	4
MY	1732752	MY	6930887	3
MY	1732752	MY	7796811	1
MY	1732752	MY	8535633	1
MY	1732752	PH	1729564	3
MY	1732752	SG	1880252	18
MY	1732752	TH	1151426	1
MY	1732752	TH	1151933	1
MY	1732752	TH	1606147	1
MY	1732752	TH	1607983	1
MY	1732752	TH	1609350	34
MY	1732752	TH	1611110	1
MY	1732752	TH	6957690	1
MY	1732752	VN	1581130	2
MY	1732846	ID	1645524	1
MY	1732846	MY	1732752	1
MY	1732846	MY	1732891	1
MY	1732846	MY	1732903	1
MY	1732846	MY	1734759	2
MY	1732846	MY	1734841	1
MY	1732846	MY	1735106	1
MY	1732846	MY	1735158	1
MY	1732846	MY	1735161	1
MY	1732860	MY	1732891	1
MY	1732869	MY	1732687	1
MY	1732869	MY	1732905	1
MY	1732869	MY	1733664	1
MY	1732869	MY	1735106	1
MY	1732869	MY	1735161	3
MY	1732869	MY	1736376	1
MY	1732869	MY	1777077	1
MY	1732891	BN	1820906	8
MY	1732891	ID	1214520	10
MY	1732891	ID	1214658	2
MY	1732891	ID	1621177	19
MY	1732891	ID	1624917	1
MY	1732891	ID	1625084	6
MY	1732891	ID	1625822	9
MY	1732891	ID	1627459	1
MY	1732891	ID	1627896	7
MY	1732891	ID	1629654	2
MY	1732891	ID	1630789	1
MY	1732891	ID	1631761	10
MY	1732891	ID	1633070	3
MY	1732891	ID	1633419	8
MY	1732891	ID	1635882	1
MY	1732891	ID	1641902	1
MY	1732891	ID	1642588	2
MY	1732891	ID	1642911	15
MY	1732891	ID	1643089	2
MY	1732891	ID	1645524	1
MY	1732891	ID	1647003	5
MY	1732891	ID	1648473	17
MY	1732891	ID	1649575	1
MY	1732891	ID	1650213	1
MY	1732891	ID	1650357	15
MY	1732891	ID	1962968	2
MY	1732891	ID	6718780	1
MY	1732891	ID	6727956	1
MY	1732891	ID	6767395	1
MY	1732891	ID	7558785	1
MY	1732891	ID	8572155	1
MY	1732891	ID	8763031	1
MY	1732891	KH	1821306	3
MY	1732891	KH	1822214	1
MY	1732891	LA	1651944	1
MY	1732891	MM	1298824	1
MY	1732891	MM	1308465	1
MY	1732891	MM	6611854	1
MY	1732891	MY	1732672	2
MY	1732891	MY	1732687	3
MY	1732891	MY	1732752	234
MY	1732891	MY	1732846	1
MY	1732891	MY	1732860	1
MY	1732891	MY	1732892	3
MY	1732891	MY	1732896	1
MY	1732891	MY	1732901	1
MY	1732891	MY	1732903	54
MY	1732891	MY	1732905	10
MY	1732891	MY	1733046	2
MY	1732891	MY	1733359	5
MY	1732891	MY	1733432	10
MY	1732891	MY	1733664	8
MY	1732891	MY	1734052	1
MY	1732891	MY	1734192	1
MY	1732891	MY	1734199	1
MY	1732891	MY	1734308	1
MY	1732891	MY	1734393	5
MY	1732891	MY	1734586	1
MY	1732891	MY	1734634	7
MY	1732891	MY	1734705	78
MY	1732891	MY	1734745	1
MY	1732891	MY	1734759	58
MY	1732891	MY	1734768	1
MY	1732891	MY	1734777	19
MY	1732891	MY	1734797	91
MY	1732891	MY	1734798	4
MY	1732891	MY	1734800	2
MY	1732891	MY	1734810	24
MY	1732891	MY	1734821	1
MY	1732891	MY	1734826	1
MY	1732891	MY	1734833	1
MY	1732891	MY	1734841	6
MY	1732891	MY	1734862	1
MY	1732891	MY	1734971	1
MY	1732891	MY	1735076	1
MY	1732891	MY	1735086	3
MY	1732891	MY	1735102	1
MY	1732891	MY	1735103	5
MY	1732891	MY	1735106	168
MY	1732891	MY	1735150	1
MY	1732891	MY	1735153	11
MY	1732891	MY	1735158	18
MY	1732891	MY	1735160	148
MY	1732891	MY	1735161	1051
MY	1732891	MY	1735162	1
MY	1732891	MY	1735168	2
MY	1732891	MY	1735174	2
MY	1732891	MY	1735195	67
MY	1732891	MY	1735227	15
MY	1732891	MY	1735244	96
MY	1732891	MY	1735274	23
MY	1732891	MY	1735282	1
MY	1732891	MY	1735436	15
MY	1732891	MY	1735438	1
MY	1732891	MY	1735459	3
MY	1732891	MY	1735498	1
MY	1732891	MY	1735558	1
MY	1732891	MY	1735634	4
MY	1732891	MY	1735759	1
MY	1732891	MY	1735902	2
MY	1732891	MY	1736278	42
MY	1732891	MY	1736286	1
MY	1732891	MY	1736309	3
MY	1732891	MY	1736326	5
MY	1732891	MY	1736375	2
MY	1732891	MY	1736376	10
MY	1732891	MY	1736380	1
MY	1732891	MY	1737486	11
MY	1732891	MY	1738050	4
MY	1732891	MY	1742906	1
MY	1732891	MY	1744246	1
MY	1732891	MY	1744366	11
MY	1732891	MY	1744367	8
MY	1732891	MY	1749825	1
MY	1732891	MY	1759391	3
MY	1732891	MY	1760605	3
MY	1732891	MY	1762746	1
MY	1732891	MY	1768108	3
MY	1732891	MY	1768409	3
MY	1732891	MY	1771287	41
MY	1732891	MY	1772389	1
MY	1732891	MY	1776582	1
MY	1732891	MY	1777077	5
MY	1732891	MY	1781917	1
MY	1732891	MY	6692366	1
MY	1732891	MY	6697380	50
MY	1732891	MY	6930887	16
MY	1732891	MY	8535633	1
MY	1732891	PH	1692192	7
MY	1732891	PH	1694781	1
MY	1732891	PH	1699060	1
MY	1732891	PH	1701668	4
MY	1732891	PH	1705536	2
MY	1732891	PH	1708027	1
MY	1732891	PH	1708028	1
MY	1732891	PH	1711005	1
MY	1732891	PH	1714201	1
MY	1732891	PH	1717641	2
MY	1732891	PH	7490961	1
MY	1732891	SG	1880252	75
MY	1732891	TH	1149698	1
MY	1732891	TH	1150515	2
MY	1732891	TH	1150965	1
MY	1732891	TH	1151426	3
MY	1732891	TH	1152473	1
MY	1732891	TH	1153671	1
MY	1732891	TH	1606147	3
MY	1732891	TH	1607017	1
MY	1732891	TH	1607708	10
MY	1732891	TH	1607983	9
MY	1732891	TH	1608133	2
MY	1732891	TH	1608534	1
MY	1732891	TH	1608902	1
MY	1732891	TH	1609350	31
MY	1732891	TH	1609776	1
MY	1732891	TH	1610780	2
MY	1732891	TH	1611110	1
MY	1732891	TH	1613769	1
MY	1732891	TH	6865927	1
MY	1732891	VN	1562798	1
MY	1732891	VN	1566083	7
MY	1732891	VN	1566319	1
MY	1732891	VN	1572151	1
MY	1732891	VN	1581130	5
MY	1732891	VN	1584071	3
MY	1732891	VN	1586203	1
MY	1732891	VN	1942025	2
MY	1732892	MY	1732752	3
MY	1732892	MY	1732891	3
MY	1732892	MY	1735274	1
MY	1732896	MY	1732891	1
MY	1732896	MY	1735153	1
MY	1732901	MY	1732891	1
MY	1732903	BN	1820906	1
MY	1732903	ID	1642911	1
MY	1732903	MY	1732750	1
MY	1732903	MY	1732752	22
MY	1732903	MY	1732846	1
MY	1732903	MY	1732891	54
MY	1732903	MY	1732905	2
MY	1732903	MY	1733432	1
MY	1732903	MY	1734393	1
MY	1732903	MY	1734634	3
MY	1732903	MY	1734705	3
MY	1732903	MY	1734748	1
MY	1732903	MY	1734759	1
MY	1732903	MY	1734777	5
MY	1732903	MY	1734781	1
MY	1732903	MY	1734797	15
MY	1732903	MY	1734798	1
MY	1732903	MY	1734971	1
MY	1732903	MY	1735076	1
MY	1732903	MY	1735106	12
MY	1732903	MY	1735150	1
MY	1732903	MY	1735153	4
MY	1732903	MY	1735158	4
MY	1732903	MY	1735160	19
MY	1732903	MY	1735161	83
MY	1732903	MY	1735174	1
MY	1732903	MY	1735195	1
MY	1732903	MY	1735227	3
MY	1732903	MY	1735244	3
MY	1732903	MY	1735274	1
MY	1732903	MY	1735436	1
MY	1732903	MY	1735485	1
MY	1732903	MY	1735506	1
MY	1732903	MY	1736278	2
MY	1732903	MY	1736286	2
MY	1732903	MY	1736326	1
MY	1732903	MY	1736376	2
MY	1732903	MY	1744366	1
MY	1732903	MY	1744367	3
MY	1732903	MY	1756227	1
MY	1732903	MY	1759391	1
MY	1732903	MY	1771287	4
MY	1732903	MY	1777077	1
MY	1732903	MY	1888074	1
MY	1732903	MY	6697380	2
MY	1732903	MY	6930887	1
MY	1732903	PH	1701668	1
MY	1732903	SG	1880252	3
MY	1732903	TH	1609350	3
MY	1732903	TH	6865927	1
MY	1732903	VN	1581130	1
MY	1732905	MY	1732752	2
MY	1732905	MY	1732869	1
MY	1732905	MY	1732891	10
MY	1732905	MY	1732903	2
MY	1732905	MY	1733664	1
MY	1732905	MY	1734586	1
MY	1732905	MY	1734634	2
MY	1732905	MY	1734705	1
MY	1732905	MY	1734759	1
MY	1732905	MY	1734810	3
MY	1732905	MY	1735106	2
MY	1732905	MY	1735158	1
MY	1732905	MY	1735160	1
MY	1732905	MY	1735161	16
MY	1732905	MY	1735195	1
MY	1732905	MY	1735227	2
MY	1732905	MY	1735244	1
MY	1732905	MY	1735634	1
MY	1732905	MY	1736278	1
MY	1732905	MY	1736309	1
MY	1732905	MY	1736376	2
MY	1732905	MY	1744366	1
MY	1732905	MY	1749822	1
MY	1732905	MY	1759391	1
MY	1732905	MY	1777077	1
MY	1732905	MY	6697380	1
MY	1732905	MY	6823221	1
MY	1732931	MY	1734586	1
MY	1732931	MY	1734634	1
MY	1732931	MY	1735161	1
MY	1732945	MY	1735161	1
MY	1732945	PH	1692192	1
MY	1732945	SG	1880252	1
MY	1732945	TH	1609350	1
MY	1733046	MY	1732891	2
MY	1733046	MY	1735161	2
MY	1733359	ID	1215502	1
MY	1733359	MY	1732752	1
MY	1733359	MY	1732891	5
MY	1733359	MY	1734777	1
MY	1733359	MY	1735106	1
MY	1733359	MY	1735160	1
MY	1733359	MY	1735161	5
MY	1733359	MY	1735274	1
MY	1733359	MY	1768108	1
MY	1733359	SG	1880252	1
MY	1733431	MY	1735195	1
MY	1733432	ID	1214520	2
MY	1733432	ID	1627896	1
MY	1733432	ID	1628707	1
MY	1733432	ID	1630328	2
MY	1733432	ID	1633118	1
MY	1733432	ID	1641902	1
MY	1733432	ID	1642911	6
MY	1733432	ID	1648473	5
MY	1733432	ID	1650298	1
MY	1733432	ID	1958984	1
MY	1733432	ID	6262789	1
MY	1733432	ID	6569262	1
MY	1733432	ID	7529182	1
MY	1733432	ID	7558785	2
MY	1733432	ID	7665567	1
MY	1733432	KH	1821306	3
MY	1733432	LA	1655559	1
MY	1733432	MM	1298824	1
MY	1733432	MY	1732687	1
MY	1733432	MY	1732752	2
MY	1733432	MY	1732891	10
MY	1733432	MY	1732903	1
MY	1733432	MY	1734052	4
MY	1733432	MY	1734062	2
MY	1733432	MY	1734586	1
MY	1733432	MY	1734705	1
MY	1733432	MY	1734797	2
MY	1733432	MY	1734862	1
MY	1733432	MY	1735102	1
MY	1733432	MY	1735106	3
MY	1733432	MY	1735158	1
MY	1733432	MY	1735160	2
MY	1733432	MY	1735161	17
MY	1733432	MY	1735195	11
MY	1733432	MY	1735227	2
MY	1733432	MY	1735244	2
MY	1733432	MY	1735634	4
MY	1733432	MY	1735902	1
MY	1733432	MY	1736309	1
MY	1733432	MY	1736376	2
MY	1733432	MY	1777077	1
MY	1733432	MY	6697380	1
MY	1733432	PH	1692192	4
MY	1733432	PH	1701668	1
MY	1733432	PH	1711005	2
MY	1733432	PH	1714865	1
MY	1733432	PH	1717641	3
MY	1733432	SG	1880252	2
MY	1733432	TH	1153669	1
MY	1733432	TH	1153671	2
MY	1733432	TH	1607708	1
MY	1733432	TH	1609350	5
MY	1733432	TH	1609776	1
MY	1733432	VN	1581130	2
MY	1733432	VN	1593642	1
MY	1733432	VN	1942022	1
MY	1733635	MY	1735195	1
MY	1733664	ID	1214520	1
MY	1733664	ID	1631761	2
MY	1733664	ID	1642911	4
MY	1733664	ID	1648473	1
MY	1733664	MY	1732687	1
MY	1733664	MY	1732752	8
MY	1733664	MY	1732869	1
MY	1733664	MY	1732891	8
MY	1733664	MY	1732905	1
MY	1733664	MY	1734050	1
MY	1733664	MY	1734748	1
MY	1733664	MY	1734759	4
MY	1733664	MY	1734777	1
MY	1733664	MY	1735153	1
MY	1733664	MY	1735158	1
MY	1733664	MY	1735160	2
MY	1733664	MY	1735161	23
MY	1733664	MY	1735195	1
MY	1733664	MY	1735244	1
MY	1733664	MY	1736376	1
MY	1733664	MY	1744366	1
MY	1733664	MY	1777077	2
MY	1733664	MY	1781917	4
MY	1733664	MY	6697380	2
MY	1733664	MY	7796811	1
MY	1733664	PH	1692192	2
MY	1733664	PH	1701668	3
MY	1733664	SG	1880252	6
MY	1733664	TH	1153671	1
MY	1733664	TH	1608133	1
MY	1733664	TH	1609350	6
MY	1733664	TH	6957690	1
MY	1733664	VN	1566083	1
MY	1733782	MY	1734862	1
MY	1733782	MY	1735106	1
MY	1733782	TH	1153671	1
MY	1733875	MY	1734759	1
MY	1734050	MY	1733664	1
MY	1734050	MY	1734759	1
MY	1734052	BN	1820906	3
MY	1734052	MY	1732891	1
MY	1734052	MY	1733432	4
MY	1734052	MY	1735195	3
MY	1734052	SG	1880252	1
MY	1734062	MY	1733432	2
MY	1734096	MY	1732752	2
MY	1734192	MY	1732891	1
MY	1734192	MY	1735161	1
MY	1734199	MY	1732891	1
MY	1734308	MY	1732891	1
MY	1734308	MY	1734705	1
MY	1734316	MY	1735161	1
MY	1734393	MY	1732752	5
MY	1734393	MY	1732891	5
MY	1734393	MY	1732903	1
MY	1734393	MY	1734705	1
MY	1734393	MY	1734797	3
MY	1734393	MY	1734800	1
MY	1734393	MY	1735106	7
MY	1734393	MY	1735158	1
MY	1734393	MY	1735161	3
MY	1734393	MY	1735174	1
MY	1734393	MY	1735244	1
MY	1734393	MY	1735436	1
MY	1734393	MY	1735498	1
MY	1734393	MY	1736278	1
MY	1734393	MY	1736309	1
MY	1734393	MY	1759391	2
MY	1734393	MY	6930887	1
MY	1734393	SG	1880252	1
MY	1734439	MY	1735106	1
MY	1734439	MY	1735161	2
MY	1734439	MY	1735506	1
MY	1734439	MY	1736309	1
MY	1734439	SG	1880252	1
MY	1734446	MY	1734797	2
MY	1734586	MY	1732752	1
MY	1734586	MY	1732891	1
MY	1734586	MY	1732905	1
MY	1734586	MY	1732931	1
MY	1734586	MY	1733432	1
MY	1734586	MY	1734634	2
MY	1734586	MY	1734759	2
MY	1734586	MY	1734810	3
MY	1734586	MY	1735106	2
MY	1734586	MY	1735160	1
MY	1734586	MY	1735161	4
MY	1734586	MY	1735195	2
MY	1734586	MY	1735227	1
MY	1734586	MY	1735244	1
MY	1734586	MY	1736278	1
MY	1734586	MY	1736309	2
MY	1734586	MY	1736376	1
MY	1734586	MY	1777077	1
MY	1734586	MY	6697380	2
MY	1734586	MY	6823221	1
MY	1734586	SG	1880252	1
MY	1734586	SG	7281987	1
MY	1734634	BN	1820906	1
MY	1734634	ID	1627253	1
MY	1734634	ID	1642911	3
MY	1734634	ID	1645528	1
MY	1734634	ID	1650357	1
MY	1734634	MY	1732752	7
MY	1734634	MY	1732891	7
MY	1734634	MY	1732903	3
MY	1734634	MY	1732905	2
MY	1734634	MY	1732931	1
MY	1734634	MY	1734586	2
MY	1734634	MY	1734705	1
MY	1734634	MY	1734759	2
MY	1734634	MY	1734777	1
MY	1734634	MY	1734797	2
MY	1734634	MY	1734810	2
MY	1734634	MY	1735076	1
MY	1734634	MY	1735106	4
MY	1734634	MY	1735153	1
MY	1734634	MY	1735158	1
MY	1734634	MY	1735160	1
MY	1734634	MY	1735161	16
MY	1734634	MY	1735195	1
MY	1734634	MY	1735227	1
MY	1734634	MY	1735268	1
MY	1734634	MY	1735274	1
MY	1734634	MY	1735436	1
MY	1734634	MY	1735459	1
MY	1734634	MY	1735634	3
MY	1734634	MY	1736278	1
MY	1734634	MY	1736376	1
MY	1734634	MY	1738050	1
MY	1734634	MY	1767492	1
MY	1734634	MY	6697380	1
MY	1734634	PH	1701668	1
MY	1734634	SG	1880252	3
MY	1734634	SG	1880723	1
MY	1734634	TH	1152473	1
MY	1734634	TH	1152633	1
MY	1734634	TH	1153669	1
MY	1734634	TH	1607001	1
MY	1734634	TH	1607017	1
MY	1734634	TH	1607708	2
MY	1734634	TH	1609350	4
MY	1734634	TH	1609776	2
MY	1734705	BN	1820906	2
MY	1734705	ID	1621177	2
MY	1734705	ID	1627896	1
MY	1734705	ID	1645524	3
MY	1734705	ID	1645528	1
MY	1734705	ID	1648473	1
MY	1734705	MY	1732687	2
MY	1734705	MY	1732698	1
MY	1734705	MY	1732752	14
MY	1734705	MY	1732891	78
MY	1734705	MY	1732903	3
MY	1734705	MY	1732905	1
MY	1734705	MY	1733432	1
MY	1734705	MY	1734308	1
MY	1734705	MY	1734393	1
MY	1734705	MY	1734634	1
MY	1734705	MY	1734759	2
MY	1734705	MY	1734797	2
MY	1734705	MY	1734800	2
MY	1734705	MY	1734810	1
MY	1734705	MY	1735086	1
MY	1734705	MY	1735103	1
MY	1734705	MY	1735106	30
MY	1734705	MY	1735158	3
MY	1734705	MY	1735160	7
MY	1734705	MY	1735161	50
MY	1734705	MY	1735195	7
MY	1734705	MY	1735227	3
MY	1734705	MY	1735244	4
MY	1734705	MY	1735274	4
MY	1734705	MY	1735436	1
MY	1734705	MY	1735634	1
MY	1734705	MY	1736278	2
MY	1734705	MY	1736326	2
MY	1734705	MY	1736363	1
MY	1734705	MY	1736376	4
MY	1734705	MY	1744366	1
MY	1734705	MY	1744367	3
MY	1734705	MY	1759391	1
MY	1734705	MY	1768108	1
MY	1734705	MY	1768409	1
MY	1734705	MY	1771287	3
MY	1734705	MY	1888074	1
MY	1734705	MY	6893799	1
MY	1734705	PH	1692192	1
MY	1734705	SG	1880252	5
MY	1734705	TH	1609350	1
MY	1734705	TH	1609776	1
MY	1734705	TH	1610780	1
MY	1734705	VN	1581130	1
MY	1734705	VN	1586203	1
MY	1734715	MY	1735161	1
MY	1734720	MY	1735161	2
MY	1734720	SG	1880252	2
MY	1734745	MY	1732891	1
MY	1734745	PH	1701668	1
MY	1734748	MY	1732752	4
MY	1734748	MY	1732903	1
MY	1734748	MY	1733664	1
MY	1734748	MY	1735106	1
MY	1734748	MY	7854706	1
MY	1734748	MY	8535633	1
MY	1734753	MY	1732752	1
MY	1734753	MY	1735195	1
MY	1734753	MY	6930887	1
MY	1734753	SG	1880252	1
MY	1734759	BN	1820906	1
MY	1734759	ID	1621177	3
MY	1734759	ID	1627896	1
MY	1734759	ID	1642911	1
MY	1734759	MM	1298824	1
MY	1734759	MY	1732752	43
MY	1734759	MY	1732846	2
MY	1734759	MY	1732891	58
MY	1734759	MY	1732903	1
MY	1734759	MY	1732905	1
MY	1734759	MY	1733664	4
MY	1734759	MY	1733875	1
MY	1734759	MY	1734050	1
MY	1734759	MY	1734586	2
MY	1734759	MY	1734634	2
MY	1734759	MY	1734705	2
MY	1734759	MY	1734797	4
MY	1734759	MY	1734810	3
MY	1734759	MY	1734971	1
MY	1734759	MY	1735076	1
MY	1734759	MY	1735086	1
MY	1734759	MY	1735106	19
MY	1734759	MY	1735158	3
MY	1734759	MY	1735160	5
MY	1734759	MY	1735161	52
MY	1734759	MY	1735195	4
MY	1734759	MY	1735227	2
MY	1734759	MY	1735244	2
MY	1734759	MY	1735268	1
MY	1734759	MY	1735436	2
MY	1734759	MY	1735498	1
MY	1734759	MY	1735500	1
MY	1734759	MY	1736278	4
MY	1734759	MY	1736309	2
MY	1734759	MY	1736326	1
MY	1734759	MY	1736376	2
MY	1734759	MY	1738050	1
MY	1734759	MY	1745139	1
MY	1734759	MY	1749822	1
MY	1734759	MY	1771287	5
MY	1734759	MY	1776582	1
MY	1734759	MY	1780890	1
MY	1734759	MY	6692366	1
MY	1734759	MY	6697380	2
MY	1734759	MY	6823221	1
MY	1734759	MY	6930887	6
MY	1734759	MY	7697167	1
MY	1734759	MY	7855817	1
MY	1734759	PH	1966087	1
MY	1734759	SG	1880252	2
MY	1734759	TH	1608133	1
MY	1734762	MY	1735161	1
MY	1734768	MY	1732891	1
MY	1734777	ID	1642911	1
MY	1734777	MY	1732698	1
MY	1734777	MY	1732752	1
MY	1734777	MY	1732891	19
MY	1734777	MY	1732903	5
MY	1734777	MY	1733359	1
MY	1734777	MY	1733664	1
MY	1734777	MY	1734634	1
MY	1734777	MY	1734797	2
MY	1734777	MY	1734798	3
MY	1734777	MY	1735106	4
